省份,地市,网点名称,地址,电话,网点类型,来源页面,页码
广东省,东莞市,建设银行广东省东莞市分行茶山支行,东莞市茶山镇茶山大道中233号茶山振益纸品厂办公楼,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_4.html,4
广东省,东莞市,建设银行广东省东莞市分行企石支行,东莞市企石镇振华路5号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_4.html,4
广东省,东莞市,建设银行广东省东莞市分行石排支行,东莞市石排镇石兴路72号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_4.html,4
广东省,东莞市,建设银行广东省东莞市分行石碣崇焕东路分理处,东莞市石碣镇崇焕东路线51、53、55、57、59、61、63、65、67号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_5.html,5
广东省,东莞市,建设银行广东省东莞市分行石碣支行,东莞市石碣镇新城区东风中路丰盛大厦1-5层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_5.html,5
广东省,东莞市,建设银行广东省东莞市分行高埗支行,东莞市高埗镇振兴南路166号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_5.html,5
广东省,东莞市,建设银行广东省东莞市分行中堂支行,东莞市中堂镇新兴路63号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_5.html,5
广东省,东莞市,建设银行广东省东莞市分行望牛墩支行,东莞市望牛墩镇镇中路建行大楼,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_5.html,5
广东省,东莞市,建设银行广东省东莞市分行麻涌支行,东莞市麻涌镇建设路11号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_5.html,5
广东省,东莞市,建设银行广东省东莞市分行道滘支行,东莞市道滘镇振兴北路80号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_5.html,5
广东省,东莞市,建设银行广东省东莞市分行洪梅分理处,东莞市洪梅镇府前路10号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_5.html,5
广东省,东莞市,建设银行广东省东莞市分行沙田支行,东莞市沙田镇横流大街28号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_5.html,5
广东省,东莞市,建设银行广东省东莞市分行厚街康乐分理处,东莞市厚街镇S256省道珊美村路段国美城商务酒店一楼商铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_5.html,5
广东省,东莞市,建设银行广东省东莞市分行厚街支行,东莞市厚街镇体育路盛和花园门口侧,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_5.html,5
广东省,东莞市,建设银行广东省东莞市分行花园分理处,东莞市东城区花园新村花园路15号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_5.html,5
广东省,东莞市,建设银行广东省东莞市分行东宝路分理处,东莞市东城区主山东宝路87、89号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_5.html,5
广东省,东莞市,建设银行广东省东莞市分行东城支行,东莞市东城区岗贝罗沙路6号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_5.html,5
广东省,东莞市,建设银行广东省东莞市分行教育路支行,东莞市万江区万江墟社区教育路148号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_5.html,5
广东省,东莞市,建设银行广东省东莞市分行万江支行,东莞市万江区万江墟社区莞穗大道412号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_6.html,6
广东省,东莞市,建设银行广东省东莞市分行阳光分理处,东莞市东城区中信东泰阳光假日南街37—42号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_6.html,6
广东省,东莞市,建设银行广东省东莞市分行金泽分理处,东莞市东城区主山东城大道金泽花园楼下,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_6.html,6
广东省,东莞市,建设银行广东省东莞市分行南城支行,东莞市南城区新城市中心区第一国际H5地块A区商铺一层A1-001至A1-003铺位,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_6.html,6
广东省,东莞市,建设银行广东省东莞市分行新基支行,东莞市南城莞太路新基富兴大楼地下,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_6.html,6
广东省,东莞市,建设银行广东省东莞市分行愉景支行,东莞市东城石井大道堃和居大厦C段1、2、3号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_6.html,6
广东省,东莞市,建设银行广东省东莞市分行步步高分理处,东莞市莞城步步高松苑一座1-2号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_6.html,6
广东省,东莞市,建设银行广东省东莞市分行城区支行,东莞市城区八达路128号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_6.html,6
广东省,东莞市,建设银行广东省东莞市分行政法支行,城区东城西路181号金澳大厦首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_6.html,6
广东省,东莞市,建设银行广东省东莞市分行银城支行,东莞市南城区银丰路银城大厦,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_6.html,6
广东省,东莞市,建设银行广东省东莞市分行金山支行,东莞市东城南路新世界花园A1021、A1022号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_6.html,6
广东省,东莞市,建设银行广东省东莞市分行景湖分理处,东莞市四环路景湖花园五期B栋首层第13间,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_6.html,6
广东省,东莞市,建设银行广东省东莞虎门北栅支行,东莞市虎门镇358省道虎门段675号商铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_6.html,6
广东省,东莞市,建设银行广东省东莞市分行桑园支行,东莞市东城区桑园狮龙路东莞市三兴电子有限公司综合楼首层11至18号铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_6.html,6
广东省,东莞市,建设银行广东省东莞市分行宏伟路支行,东莞市南城西平管理区宏伟路未来世界花园首层9-11号铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_6.html,6
广东省,东莞市,建设银行广东省东莞市分行厚街健晖分理处,东莞市厚街镇桥头村凤山东逸翠苑商铺B1-002、003、005、006号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_7.html,7
广东省,东莞市,建设银行广东省东莞市分行虎门博美分理处,东莞市虎门镇博美兴裕路17号商铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_7.html,7
广东省,东莞市,建设银行广东省东莞市分行长安上角分理处,东莞市长安镇上角村上南路264号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_7.html,7
广东省,东莞市,建设银行广东省东莞市分行厚街鼎盛分理处,东莞市厚街镇鼎盛时代广场A01、B05-B10号商铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_7.html,7
广东省,东莞市,建设银行广东省东莞市分行长安乌沙分理处,东莞市长安镇乌沙社区江贝同乐新村一巷1号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_330_0_7.html,7
广东省,中山市,建设银行广东省中山隆都支行,中山市岐江公路溪角云汉路段3号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0.html,1
广东省,中山市,建设银行广东省中山悦来中路分理处,中山市悦来中路2号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0.html,1
广东省,中山市,建设银行广东省中山兴中道支行,中山市兴中道房管大楼一楼,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0.html,1
广东省,中山市,建设银行广东省中山洪联路分理处,中山市小榄镇永宁华福路56号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0.html,1
广东省,中山市,建设银行广东省中山永宁分理处,中山市小榄镇新永路166、168号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0.html,1
广东省,中山市,建设银行广东省中山小榄支行,中山市小榄镇新市路83号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0.html,1
广东省,中山市,建设银行广东省中山沙口分理处,中山市小榄镇小榄大道北35号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0.html,1
广东省,中山市,建设银行广东省中山西区分理处,中山市小榄镇西苑路14号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0.html,1
广东省,中山市,建设银行广东省中山民安中路分理处,中山市小榄镇民安中路东区第三经济合作社综合楼,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0.html,1
广东省,中山市,建设银行广东省中山竹源分理处,中山市小榄镇红山路63号地铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0.html,1
广东省,中山市,建设银行广东省中山基头庙分理处,中山市小榄镇广源北路29号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0.html,1
广东省,中山市,建设银行广东省中山东区分理处,中山市小榄镇东区新华西路3号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0.html,1
广东省,中山市,建设银行广东省中山沙朗分理处,中山市西区沙朗马路南23号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0.html,1
广东省,中山市,建设银行广东省中山银兴分理处,中山市坦洲镇文康路31、33、35号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0.html,1
广东省,中山市,建设银行广东省中山坦洲支行,中山市坦洲镇工业大道2号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0.html,1
广东省,中山市,建设银行广东省中山御景湾分理处,中山市孙文东路268号御景湾大厦首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_2.html,2
广东省,中山市,建设银行广东省中山南涌大街分理处,中山市石岐悦来南路9号楼下,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_2.html,2
广东省,中山市,建设银行广东省中山湖滨分理处,中山市石岐区湖滨路32号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_2.html,2
广东省,中山市,建设银行广东省中山石岐支行,中山市石岐区东明路8-10号17、18、19卡商铺及二楼4卡,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_2.html,2
广东省,中山市,建设银行广东省中山云汉分理处,中山市沙溪镇岐江公路云汉路段131号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_2.html,2
广东省,中山市,建设银行广东省中山沙溪分理处,中山市沙溪镇达德路18号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_2.html,2
广东省,中山市,建设银行广东省中山市金煌分理处,中山市三乡镇文昌西路金煌酒店一层东侧,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_2.html,2
广东省,中山市,建设银行广东省中山三乡支行,中山市三乡镇文昌西路112号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_2.html,2
广东省,中山市,建设银行广东省中山白石分理处,中山市三乡镇白石文华中路5号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_2.html,2
广东省,中山市,建设银行广东省中山三角分理处,中山市三角镇金三大道中138号32卡商铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_2.html,2
广东省,中山市,建设银行广东省中山南头支行,中山市南头镇金湾广场A区32-36卡,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_2.html,2
广东省,中山市,建设银行广东省中山环城分理处,中山市南区城南二路中山市公路局稽费征收站大楼首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_2.html,2
广东省,中山市,建设银行广东省中山南朗分理处,中山市南朗镇南苑市场D栋,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_2.html,2
广东省,中山市,建设银行广东省中山民众支行,中山市民众镇六百六路66号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_2.html,2
广东省,中山市,建设银行广东省中山青溪路分理处,中山市莲员西路168号21-22卡,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_2.html,2
广东省,中山市,建设银行广东省中山中山港支行,中山市火炬开发区沿江路1号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_3.html,3
广东省,中山市,建设银行广东省中山新濠头分理处,中山市火炬开发区孙文东路濠头新村荣华居13、15卡,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_3.html,3
广东省,中山市,建设银行广东省中山高科技分理处,中山市火炬开发区沙边路3号之三,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_3.html,3
广东省,中山市,建设银行广东省中山明珠分理处,中山市火炬开发区南祥路明珠苑F栋1.2号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_3.html,3
广东省,中山市,建设银行广东省中山东镇分理处,中山市火炬开发区东镇大道15号之七,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_3.html,3
广东省,中山市,建设银行广东省中山黄圃支行,中山市黄圃镇新明中路26号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_3.html,3
广东省,中山市,建设银行广东省中山湖滨大厦分理处,中山市湖滨中路6-16号7、9、10、11卡,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_3.html,3
广东省,中山市,建设银行广东省中山横栏支行,中山市横栏镇长安街,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_3.html,3
广东省,中山市,建设银行广东省中山古镇支行,中山市古镇镇中兴大道岗东商厦B幢1、2、3卡,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_3.html,3
广东省,中山市,建设银行广东省中山海洲分理处,中山市古镇镇海洲华光海兴路,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_3.html,3
广东省,中山市,建设银行广东省中山曹步分理处,中山市古镇镇曹二村长安路10号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_3.html,3
广东省,中山市,建设银行广东省中山东兴分理处,中山市古镇东兴西路70号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_3.html,3
广东省,中山市,建设银行广东省中山港口支行,中山市港口镇兴港中路建华花园首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_3.html,3
广东省,中山市,建设银行广东省中山东升支行,中山市东升镇龙昌路乐富居地铺6、7、8卡,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_3.html,3
广东省,中山市,建设银行广东省中山市分行营业部,中山市东区中山三路47号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_3.html,3
广东省,中山市,建设银行广东省中山城南支行,中山市东区体育路恒信花园B区18.20.22-24卡,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_4.html,4
广东省,中山市,建设银行广东省中山松苑新村分理处,中山市东区松苑路7号10-14卡,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_4.html,4
广东省,中山市,建设银行广东省中山库充分理处,中山市东区顺景花园31-37卡,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_4.html,4
广东省,中山市,建设银行广东省中山水云轩分理处,中山市东区起湾道北12号华鸿.水云轩10幢8卡商铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_331_0_4.html,4
